61;heuristic;25;723000;1;2;2;1;1;3;3;2;3;3;3;3;3;3;1;2;3;3;1;3;1;3;3;2;2;3;2;2;3;1;3;3;3;3;1;3;2;3;3;2;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;3;6;0;0;6;0;7;6;8;11;2;0;19;19;13;8;3;3;8;0;22;19;19;16;16;13;15;15;12;13;12;9;10;11;6;2;25
62;heuristic;29;705000;3;2;3;1;3;3;2;1;1;3;1;3;2;3;3;3;2;3;3;3;3;3;3;2;2;2;1;3;3;1;3;3;2;3;1;3;3;3;3;2;3;3;3;2;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;9;4;0;0;7;5;0;0;5;10;10;10;9;9;0;14;0;4;18;19;9;22;18;18;18;19;27;17;19;19;17;10;18;19;18;11;10;11;19;14;10;11;29
63;heuristic;28;669000;3;3;3;2;3;2;2;2;3;3;3;3;2;3;1;3;3;1;3;2;3;1;2;3;2;1;2;3;3;3;2;1;3;2;1;1;2;1;2;2;3;3;3;2;3;3;3;3;3;3;0;0;0;0;0;0;0;0;8;0;6;0;8;8;0;9;0;0;0;10;10;0;12;14;14;16;12;9;7;7;12;13;16;0;19;19;21;19;19;19;16;18;15;16;17;16;16;16;18;9;6;28
64;heuristic;24;785000;1;3;2;3;2;1;1;2;2;2;2;3;2;3;1;3;3;3;3;2;3;3;2;1;2;2;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;3;3;2;2;3;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;4;7;3;10;3;7;7;0;14;5;10;7;9;3;10;16;15;16;13;16;13;16;12;14;12;16;14;12;10;9;11;14;24
65;heuristic;24;602000;3;2;3;3;3;3;2;3;1;3;2;3;3;2;2;3;2;3;3;2;3;3;3;2;3;3;3;3;3;2;3;3;3;1;2;1;2;2;2;1;3;3;3;2;3;2;3;3;3;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5;6;0;2;8;8;8;9;9;10;10;0;14;10;9;0;22;13;9;9;23;19;19;17;17;22;18;17;15;14;15;15;17;10;15;11;6;24
66;heuristic;23;431000;1;1;1;1;2;1;3;3;3;1;3;3;2;3;1;2;2;2;2;2;2;1;3;3;3;2;2;3;3;3;3;3;3;2;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;6;5;5;5;10;5;10;10;4;1;1;11;12;8;10;10;4;14;13;18;19;13;12;13;13;12;13;14;12;10;14;5;6;8;5;5;23
67;heuristic;21;435000;2;3;2;3;1;3;3;3;3;3;3;3;3;2;3;3;2;1;3;3;1;3;1;1;3;1;2;1;1;2;2;2;1;2;3;2;2;2;3;1;2;3;2;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;0;0;0;8;0;5;6;6;10;9;9;8;5;8;11;12;11;13;12;9;14;17;14;13;13;13;13;13;12;17;11;14;10;11;10;9;21
68;heuristic;22;436000;1;2;2;3;1;3;3;1;2;3;3;2;2;1;1;3;3;3;1;3;2;3;3;1;2;2;2;3;3;3;3;1;2;2;3;1;3;2;2;3;3;3;3;3;2;3;3;3;3;3;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;11;4;0;3;5;4;0;0;5;0;11;7;6;5;0;10;11;12;11;12;7;11;4;20;14;13;16;14;12;12;14;12;12;11;12;7;22
69;heuristic;20;381000;2;2;1;1;1;2;3;3;1;3;3;3;3;2;3;3;2;1;1;2;2;2;3;3;2;2;3;1;3;2;3;1;3;3;1;1;3;1;3;3;1;3;1;3;3;3;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;5;11;0;0;6;2;4;0;3;0;10;12;5;10;12;10;9;19;19;13;18;12;10;12;10;12;10;10;12;11;12;10;0;20
70;heuristic;19;393000;2;2;2;2;2;3;1;3;3;3;3;3;1;3;2;2;2;2;3;3;3;1;2;1;3;2;2;1;3;3;2;2;1;1;2;2;2;3;2;3;3;1;2;2;3;3;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;7;3;9;0;0;0;10;3;9;0;0;7;11;10;6;7;7;15;17;12;13;14;10;12;11;12;15;12;12;11;12;6;11;9;0;19
71;heuristic;19;435000;1;1;2;1;1;1;3;1;3;3;1;2;2;1;1;1;2;2;2;1;3;2;2;3;1;2;1;3;1;1;2;2;1;1;3;2;3;1;2;1;2;3;3;3;1;2;1;3;2;3;0;0;0;0;0;0;0;4;0;0;4;4;0;0;0;0;4;0;7;0;0;4;0;1;0;9;9;7;2;5;11;9;18;15;15;13;13;10;9;9;15;14;9;13;10;7;7;9;5;2;4;19
72;heuristic;25;397000;1;3;1;2;1;3;1;3;3;2;3;2;1;3;3;1;3;1;2;3;1;1;1;3;1;1;3;1;1;1;3;3;1;1;1;2;3;1;2;3;2;2;2;2;2;2;1;3;1;2;0;6;2;0;7;3;2;10;4;4;7;3;2;8;8;6;10;11;14;13;12;16;7;14;12;17;16;10;16;14;10;18;13;18;23;21;16;18;22;18;18;16;16;19;18;18;22;19;13;23;22;25
73;heuristic;17;433000;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;2;1;1;1;1;3;1;2;3;1;2;2;1;1;1;1;2;1;1;3;2;2;3;2;2;3;1;3;2;3;3;3;2;1;1;0;2;0;0;0;0;0;0;0;2;0;0;0;2;3;3;4;3;4;0;5;0;2;3;0;7;7;7;7;11;6;9;4;4;11;13;15;11;8;10;11;8;11;11;6;6;7;7;8;8;8;17
74;heuristic;23;385000;3;1;2;1;1;1;1;3;1;1;1;2;2;3;3;1;1;2;1;2;1;2;2;1;1;2;3;1;2;2;1;3;1;3;3;1;3;2;1;2;3;3;1;2;3;2;2;3;2;1;0;0;0;2;5;5;5;7;0;2;4;7;9;7;8;8;4;8;6;5;8;10;10;8;11;9;11;3;12;12;14;7;6;12;9;14;20;16;19;17;16;14;16;20;22;13;19;19;13;19;21;23
75;heuristic;18;415000;2;1;2;1;1;1;2;2;2;1;2;3;3;1;1;2;2;1;2;2;2;3;1;2;2;1;2;1;3;1;2;2;1;1;1;1;2;1;1;3;2;3;2;2;3;1;1;3;1;3;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;4;0;0;5;5;3;6;3;0;2;7;6;3;8;7;9;10;6;8;4;6;13;10;13;10;10;9;13;7;9;7;9;8;7;13;10;18
76;heuristic;17;387000;3;1;1;1;2;1;2;3;1;1;3;2;3;2;1;3;2;3;2;1;2;3;1;2;3;1;2;1;2;2;1;1;1;2;1;2;3;2;3;1;1;1;1;2;2;2;3;2;2;3;0;0;0;0;2;3;7;0;4;0;2;0;6;1;2;8;1;5;1;8;3;3;5;8;2;2;13;13;10;11;7;10;15;16;12;11;15;13;11;15;13;11;16;13;14;10;10;12;8;12;8;17
77;heuristic;16;366000;1;1;1;2;1;1;2;1;2;2;3;1;3;1;1;3;1;2;3;1;1;1;1;1;1;2;2;1;3;1;1;3;2;2;2;3;2;1;2;1;2;3;2;1;1;1;3;3;2;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;2;0;5;2;0;3;8;8;9;7;5;9;6;6;3;10;14;11;13;13;10;9;8;9;11;11;7;10;12;6;6;5;6;9;10;9;16
78;heuristic;18;414000;1;2;1;3;1;2;1;1;3;3;2;1;3;1;2;1;2;2;1;2;2;2;1;3;2;2;2;1;1;1;1;1;1;1;2;1;2;3;1;1;1;3;1;1;2;1;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;5;9;0;3;6;11;5;0;1;5;3;7;5;8;11;7;7;12;12;11;11;9;9;15;12;15;13;12;12;12;12;12;12;11;9;11;12;18
79;heuristic;19;390000;1;1;2;2;1;2;1;3;1;1;3;1;3;3;3;1;2;1;2;3;2;2;2;3;2;1;3;1;2;1;2;1;1;1;3;1;1;1;1;1;1;2;1;3;2;2;3;3;2;3;0;1;2;0;3;1;5;0;1;1;0;1;5;2;2;1;9;6;5;2;8;9;10;8;2;6;11;8;15;13;11;12;9;12;16;7;16;18;18;14;15;18;15;18;12;15;17;9;11;14;10;19
80;heuristic;26;411000;1;2;3;1;3;3;3;3;1;1;2;3;1;2;1;2;3;1;3;3;3;2;1;3;2;3;3;1;1;3;1;2;1;1;1;2;3;3;3;2;2;3;1;1;2;1;2;1;1;3;0;0;0;0;6;0;0;0;0;6;0;0;0;7;0;9;9;0;8;0;7;10;10;7;7;11;7;0;8;13;8;15;9;13;10;22;22;15;19;19;22;18;17;16;16;19;17;14;17;16;14;26
81;heuristic;17;338000;1;1;1;1;1;2;1;2;1;3;1;1;1;1;1;3;2;2;1;2;1;1;1;1;3;1;1;1;2;2;2;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;2;1;3;0;0;2;0;0;1;0;3;3;2;0;6;8;6;7;5;2;2;4;2;3;8;7;8;10;1;10;3;10;10;10;12;10;14;8;6;9;15;11;14;12;11;11;11;12;10;10;13;9;16;15;17
82;heuristic;20;331000;2;3;1;1;1;1;2;1;1;1;3;1;1;2;1;1;3;3;3;1;2;1;1;2;3;2;2;2;1;2;2;2;2;2;1;1;2;3;1;1;1;1;1;2;2;2;2;2;1;1;0;2;3;4;3;0;1;2;10;10;8;3;7;9;5;8;6;1;3;10;9;10;10;13;8;5;12;9;9;15;11;10;9;14;13;18;18;17;14;16;18;18;11;15;14;17;12;16;18;12;12;20
83;heuristic;16;308000;1;1;1;1;2;3;2;2;1;2;3;1;2;3;3;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;2;1;2;3;3;2;1;0;0;0;2;0;3;0;0;1;3;3;1;5;1;2;0;2;6;5;8;7;7;6;3;9;7;9;12;5;8;8;12;7;5;14;11;14;10;14;11;11;15;12;12;11;13;10;7;7;5;9;16
84;heuristic;15;335000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;3;3;1;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;5;0;0;0;1;0;1;5;3;3;3;6;2;4;4;6;6;6;8;6;2;13;9;8;6;13;8;8;13;7;8;6;6;5;5;8;5;15
85;heuristic;18;325000;2;1;1;1;3;3;1;1;1;2;1;3;1;1;1;2;3;1;1;2;3;2;1;1;3;1;1;1;1;1;1;2;2;3;1;1;1;1;2;1;2;2;2;1;2;3;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;6;6;6;6;1;4;7;1;9;7;6;9;8;9;9;7;7;6;14;17;14;9;9;10;9;9;9;9;8;9;8;8;10;18
86;heuristic;24;275000;1;1;1;2;2;3;1;1;3;2;2;3;2;1;3;2;1;3;1;1;1;1;1;2;1;2;2;1;1;3;3;1;1;1;1;2;3;1;1;2;1;2;1;2;2;1;1;3;3;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;4;4;2;0;11;10;4;0;0;7;15;10;10;10;8;6;11;7;10;4;19;15;17;17;19;15;17;17;13;11;17;13;10;24
87;heuristic;20;351000;2;1;1;2;1;3;3;2;1;1;1;1;3;3;1;1;2;1;2;1;1;2;3;2;1;1;1;1;2;1;2;1;1;3;2;1;1;3;2;3;2;2;1;3;2;3;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;6;5;6;4;6;6;8;8;0;0;8;2;12;6;5;4;5;10;9;10;6;3;19;13;13;12;13;11;13;13;13;10;12;9;10;10;20
88;heuristic;16;347000;1;2;1;1;2;2;2;1;2;1;1;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;1;1;1;1;1;2;1;3;3;2;2;1;1;1;1;1;2;2;2;3;2;3;2;1;0;0;0;0;0;0;2;0;3;0;0;0;0;3;0;3;3;4;3;2;4;0;3;3;3;3;6;7;8;5;7;6;11;10;3;5;15;10;10;14;12;8;11;10;10;9;9;8;9;6;5;16
89;heuristic;19;373000;1;1;1;2;1;1;1;1;2;2;3;1;1;3;3;2;1;1;2;2;3;1;3;2;1;1;3;1;1;2;2;1;3;1;1;2;2;2;2;1;1;1;1;1;1;1;2;3;3;1;0;2;0;6;1;1;0;5;3;0;0;0;3;5;3;3;8;1;7;0;5;3;7;0;10;6;5;8;11;12;7;12;16;10;16;13;17;17;12;14;16;14;15;18;15;18;18;10;11;10;11;19
90;heuristic;17;294000;1;1;1;3;1;3;1;1;1;1;1;2;2;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;3;2;1;1;1;2;1;1;1;1;2;1;1;1;2;3;2;1;2;1;1;3;0;0;3;4;1;4;3;2;3;7;6;5;1;4;5;2;6;8;10;10;9;4;0;5;10;10;6;8;9;8;14;9;15;12;6;10;16;16;16;14;13;12;13;13;10;10;11;13;9;13;8;17
91;heuristic;29;728000;3;2;3;3;1;3;3;3;3;2;2;3;2;1;3;2;3;2;3;3;1;3;2;3;3;3;3;2;2;2;3;3;2;3;2;2;2;3;2;1;3;3;3;2;3;3;3;3;3;2;0;0;0;0;0;4;0;0;0;9;0;4;0;9;10;0;0;0;8;7;9;11;4;13;9;0;7;9;18;15;13;14;12;15;15;20;19;14;13;24;25;22;19;19;24;17;18;21;22;19;20;29
92;heuristic;27;522000;2;1;1;2;3;3;2;1;2;2;2;3;3;3;1;3;3;3;3;2;2;2;1;1;2;1;3;3;3;2;1;3;2;2;3;2;3;3;2;3;3;3;1;3;3;2;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;6;3;4;4;6;0;6;9;8;10;15;8;6;4;10;13;9;11;10;10;15;9;11;19;21;18;17;17;19;19;18;17;22;16;20;13;17;13;16;16;27
93;heuristic;31;707000;3;2;3;3;2;3;2;3;3;3;2;3;2;2;2;1;2;3;3;2;3;3;3;1;3;3;3;1;2;3;3;3;3;3;1;3;3;3;3;2;3;2;2;3;3;3;3;3;3;3;0;0;0;0;0;0;0;4;0;0;7;0;0;0;7;0;8;7;6;2;10;10;10;11;0;16;6;11;18;16;11;10;12;22;22;22;21;21;20;12;21;21;22;21;21;13;16;15;20;12;8;31
94;heuristic;25;714000;1;2;2;3;3;2;3;3;2;3;1;2;3;3;3;2;1;1;1;3;3;2;3;3;2;3;3;3;3;3;3;1;2;1;2;2;3;2;3;3;2;3;2;2;3;3;2;3;3;3;0;0;0;0;0;0;0;0;0;0;5;7;5;0;0;0;13;3;8;7;0;7;7;5;8;0;5;5;9;8;8;9;15;9;13;18;21;15;20;16;16;22;17;22;15;15;15;20;17;15;14;25
95;heuristic;28;569000;2;2;3;3;1;3;2;3;3;2;3;3;3;3;2;3;3;3;3;3;3;1;3;2;3;3;2;2;3;3;1;2;3;3;3;2;2;3;3;2;2;3;2;2;2;3;2;2;3;2;0;0;0;0;0;9;0;0;0;5;0;0;8;0;2;10;10;13;7;10;9;9;20;10;11;10;9;11;16;9;13;19;15;13;22;23;23;23;20;20;21;20;21;21;18;23;18;20;15;13;17;28
96;heuristic;30;394000;1;3;3;3;2;1;3;2;3;3;3;3;1;3;3;3;2;2;3;2;1;3;2;1;1;3;3;3;2;3;3;1;1;2;3;1;1;3;2;3;3;3;3;3;2;3;3;1;2;3;0;0;0;0;0;0;7;5;7;0;0;0;8;7;0;8;0;9;10;8;14;16;10;14;23;18;18;15;19;17;9;7;25;27;26;22;28;26;21;24;20;18;14;14;17;26;21;10;25;15;18;30
97;heuristic;26;415000;1;1;2;3;1;1;3;2;2;3;3;3;3;3;3;1;1;3;1;3;3;1;3;2;1;1;2;3;3;2;3;1;2;3;3;3;2;1;3;3;2;2;3;2;3;3;1;3;1;3;0;0;0;0;0;0;1;0;4;0;0;0;4;1;0;3;2;4;7;7;5;9;5;8;12;17;13;13;8;6;0;4;21;21;19;17;17;20;15;12;16;18;20;11;21;16;15;8;9;6;10;26
98;heuristic;23;398000;3;2;2;1;1;3;2;3;3;3;1;3;3;1;3;1;3;2;2;1;1;3;3;3;3;3;2;1;3;1;1;1;3;3;3;2;1;3;2;1;2;2;1;2;1;3;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;5;4;0;4;6;4;5;0;1;12;11;6;6;4;6;10;6;9;4;16;14;9;14;16;14;10;13;9;6;18;18;14;20;17;22;13;14;19;15;20;23
99;heuristic;25;389000;3;2;1;3;1;3;2;3;3;3;1;3;3;2;1;3;2;2;1;3;1;3;1;2;3;3;2;2;1;3;1;3;1;3;3;1;2;3;2;3;3;2;2;3;2;3;3;3;2;3;0;0;0;0;1;0;3;0;1;0;0;5;0;3;1;5;2;0;7;7;9;8;0;13;8;9;5;8;14;15;15;17;7;22;17;21;20;20;13;16;15;12;22;21;13;11;14;21;18;8;9;25
100;heuristic;26;398000;2;2;3;2;1;3;2;1;1;3;3;3;1;3;1;3;3;3;1;3;3;3;3;3;3;1;1;2;3;3;3;1;3;3;2;3;2;3;3;1;2;1;2;3;3;3;2;3;3;3;0;0;0;0;0;0;0;6;5;0;6;0;0;11;0;3;8;0;8;6;4;9;8;9;8;3;12;17;13;5;16;12;18;13;11;24;20;18;20;18;23;23;23;18;15;21;16;21;18;15;12;26
101;heuristic;18;401000;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1;1;2;2;1;1;1;1;3;1;1;1;1;3;1;3;1;3;3;2;2;2;0;1;0;0;0;0;0;0;0;1;2;3;5;1;3;2;3;4;4;7;5;3;5;4;7;7;5;8;6;8;9;6;4;16;12;16;12;11;14;13;16;11;9;14;8;8;10;8;10;9;9;18
102;heuristic;21;446000;2;1;1;2;2;1;2;1;1;1;2;2;1;1;3;3;3;1;1;3;1;1;1;3;1;2;1;2;1;1;1;2;3;2;3;1;1;1;2;2;1;3;2;2;1;1;1;1;2;2;0;0;3;0;0;0;0;0;0;0;0;0;3;4;4;0;4;4;7;5;7;5;6;7;5;6;6;7;8;13;11;8;7;13;17;18;18;12;15;13;13;12;12;15;7;16;10;12;12;12;13;21
103;heuristic;21;404000;1;1;2;2;1;3;2;1;1;3;3;3;2;1;2;3;1;2;1;2;3;1;2;1;3;3;3;1;1;3;1;1;2;2;1;3;2;1;2;1;2;2;2;1;3;3;2;1;1;2;0;0;0;1;0;0;0;2;0;2;0;2;3;2;3;3;5;4;5;8;10;6;4;13;10;2;6;3;10;12;12;11;6;11;8;14;10;15;20;16;17;18;12;18;17;17;11;18;19;17;13;21
104;heuristic;18;498000;1;1;1;2;2;1;1;2;1;1;1;1;1;2;1;2;1;1;3;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;3;1;2;3;2;1;1;2;2;1;2;1;1;1;0;0;0;1;1;1;3;5;0;5;0;0;3;0;5;3;3;5;4;1;6;6;6;3;8;9;5;11;9;9;9;12;9;10;14;9;12;14;14;9;10;13;13;17;9;14;13;14;16;10;9;18
105;heuristic;17;413000;1;1;1;2;1;1;1;1;3;1;1;2;1;2;2;1;1;1;1;2;1;1;2;2;2;3;1;1;1;1;2;2;1;1;1;1;3;1;2;3;3;1;1;1;1;1;2;1;1;1;0;0;0;0;0;0;0;2;0;2;1;3;1;1;7;0;4;5;7;5;0;7;5;0;1;2;1;7;6;9;9;9;2;9;12;13;13;7;16;11;12;9;12;15;15;13;11;8;7;5;11;17
106;heuristic;20;377000;1;1;1;1;3;3;3;2;2;3;1;1;2;3;3;2;1;1;1;3;2;1;1;1;2;1;1;3;2;3;3;1;1;2;1;1;1;1;1;1;1;2;3;2;3;3;2;3;1;3;0;0;0;0;0;0;2;0;3;1;0;0;5;5;2;0;0;7;9;8;7;8;4;11;15;11;8;11;9;3;4;3;18;14;18;12;18;19;12;13;18;15;17;11;18;13;9;12;5;13;9;20
107;heuristic;20;391000;1;3;1;2;1;2;1;1;1;1;2;2;3;3;2;1;1;3;1;2;1;1;1;1;1;2;2;3;3;1;1;1;2;3;1;2;1;3;1;2;1;2;3;1;1;3;3;1;1;3;0;0;0;0;4;1;2;0;0;0;6;1;0;5;0;3;9;8;6;4;6;10;4;10;9;9;7;6;10;0;14;12;11;12;4;17;18;13;13;17;15;13;11;11;15;18;12;13;15;8;10;20
108;heuristic;18;384000;1;1;2;1;2;1;1;2;2;2;3;1;1;1;1;2;2;1;2;3;1;3;2;3;3;1;2;1;2;1;2;2;3;2;3;2;1;1;2;1;3;1;1;2;1;2;2;3;2;2;0;0;0;3;0;1;4;0;0;0;0;0;6;6;0;5;7;3;3;5;6;7;0;1;0;7;8;7;10;11;7;8;7;5;7;10;10;15;16;14;14;12;15;17;16;15;10;10;14;16;12;18
109;heuristic;21;343000;2;1;1;1;3;1;1;1;1;2;3;2;1;3;2;3;1;3;2;1;2;2;1;2;3;3;1;2;1;3;1;3;1;1;2;2;2;2;2;2;1;3;1;1;2;2;3;1;1;3;0;0;0;0;0;0;0;5;0;7;0;0;0;8;1;5;3;9;5;10;11;11;4;14;11;8;5;6;14;15;9;8;12;20;20;16;15;18;19;12;17;15;12;18;20;13;15;12;19;16;13;21
110;heuristic;23;403000;1;1;1;2;2;1;3;1;2;2;2;1;1;1;2;1;2;3;2;1;2;1;3;1;1;2;1;2;3;1;2;3;3;2;2;1;2;1;1;2;1;1;2;3;2;3;3;2;3;2;0;0;0;0;0;0;2;0;2;0;0;6;9;5;8;2;7;10;0;8;10;5;10;8;9;10;7;13;7;18;20;20;10;13;14;16;21;16;22;16;16;12;15;10;14;16;9;10;16;10;19;23
111;heuristic;17;318000;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;3;2;1;3;2;1;1;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;3;0;1;0;0;0;1;2;0;2;0;4;0;0;5;5;5;0;3;4;6;7;7;6;8;7;3;6;15;13;6;9;12;10;13;6;14;14;6;16;16;14;16;14;16;14;10;8;15;10;9;6;17
112;heuristic;19;319000;1;1;1;1;1;2;1;2;2;1;1;1;1;1;1;3;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;2;2;1;1;1;0;0;0;1;1;0;0;0;1;1;0;2;7;1;8;4;7;4;6;3;7;4;10;7;6;7;9;8;8;7;8;11;18;16;13;18;11;13;15;12;18;12;14;12;13;16;12;12;11;17;11;19
113;heuristic;20;334000;1;1;3;2;1;1;3;2;3;1;3;1;1;1;1;2;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;3;2;1;3;1;1;2;1;1;2;1;0;1;0;0;0;0;2;1;0;2;3;0;0;5;5;2;3;6;6;6;0;5;7;10;6;1;8;13;7;13;5;12;10;12;18;12;18;17;19;14;10;11;17;13;15;18;12;10;14;13;17;20
114;heuristic;16;313000;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;2;1;1;1;1;2;1;1;2;1;2;1;1;2;1;2;1;1;1;1;1;3;1;1;1;1;0;0;0;0;0;0;0;2;0;1;4;0;1;0;5;6;6;2;6;3;3;1;8;3;6;2;4;7;6;10;7;8;8;2;15;14;13;15;9;9;9;14;13;7;11;11;6;9;11;14;8;16
115;heuristic;22;367000;1;2;2;1;1;2;2;3;2;2;2;1;2;1;2;1;2;1;1;1;2;3;3;1;3;3;3;2;1;2;3;2;1;1;1;1;2;2;1;1;1;2;3;1;2;1;1;1;2;2;0;1;0;3;3;7;1;3;3;2;3;2;6;3;7;6;11;4;14;9;12;7;11;1;12;2;10;6;14;19;17;10;10;20;18;20;16;18;16;17;19;19;16;18;15;14;17;13;12;10;15;22
116;heuristic;17;383000;2;1;2;1;1;1;1;1;1;1;2;1;2;2;2;1;1;1;1;1;1;3;1;1;1;1;2;1;2;2;2;2;1;2;3;3;2;1;1;1;2;1;1;1;1;1;2;1;1;1;0;1;0;0;0;0;0;0;5;3;0;1;4;6;2;0;0;5;1;6;4;2;3;7;4;8;5;4;8;11;6;6;6;10;9;6;3;8;14;13;14;15;15;15;15;10;12;9;9;12;7;17
117;heuristic;18;399000;1;1;2;1;1;1;1;2;1;1;3;1;1;2;2;2;1;3;1;1;2;1;1;2;1;1;1;1;3;1;3;1;2;2;2;1;2;1;1;1;3;1;1;2;1;2;1;2;1;2;0;0;0;2;0;0;0;1;0;0;2;2;2;3;4;5;1;3;4;8;5;2;5;5;6;8;10;7;13;3;10;5;9;7;13;14;11;10;12;15;14;10;17;15;11;12;16;15;11;10;11;18
118;heuristic;23;373000;2;1;2;2;2;1;1;3;2;2;3;1;1;2;1;2;2;2;2;3;2;1;3;1;2;1;1;1;1;3;1;1;1;2;1;1;1;2;2;3;3;3;1;1;3;3;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;2;5;6;0;3;0;7;5;8;3;5;7;7;7;5;10;15;6;15;12;10;5;15;18;22;20;19;15;18;12;12;15;13;14;11;12;11;9;10;8;23
119;heuristic;18;369000;1;1;1;1;1;2;1;1;3;2;1;1;3;2;2;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;3;0;0;0;0;0;0;4;0;4;0;0;3;2;2;2;4;1;6;2;5;4;6;0;7;9;2;9;11;9;4;9;13;10;8;8;10;16;11;14;14;16;14;12;14;11;13;15;11;11;13;10;18
120;heuristic;18;366000;1;1;2;3;1;2;3;2;2;1;1;1;1;1;3;1;1;1;3;1;1;1;1;1;1;2;1;1;1;2;3;1;1;2;1;1;1;1;2;1;1;1;3;2;2;1;2;2;1;3;0;1;1;0;2;1;1;0;0;2;1;0;1;3;9;0;3;6;8;4;7;2;10;6;4;4;2;5;11;10;9;6;7;15;12;11;14;11;12;11;13;11;14;13;13;13;12;10;9;11;9;18
121;heuristic;24;569000;1;2;2;3;1;3;3;2;2;2;3;1;3;3;3;3;2;3;3;3;1;1;2;3;3;2;1;3;3;1;3;2;3;2;3;3;2;2;1;2;2;3;3;3;3;3;2;3;3;3;0;0;3;0;0;0;0;0;3;0;0;4;0;0;0;0;4;3;3;3;0;10;8;11;3;0;5;9;3;13;11;9;4;0;19;14;13;14;14;13;13;14;12;14;13;14;13;13;13;10;4;24
122;heuristic;27;806000;3;3;3;2;3;3;3;3;3;2;3;2;3;1;2;3;2;3;3;2;3;2;2;2;2;2;3;3;2;2;3;2;2;3;3;3;3;2;1;3;3;3;2;3;3;3;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;7;0;10;6;0;9;0;0;0;10;12;9;9;9;9;10;8;10;15;13;12;13;10;13;8;0;21;21;21;16;17;19;15;13;13;17;10;15;9;27
123;heuristic;26;752000;3;1;2;2;3;3;3;3;3;3;3;2;1;3;3;3;3;3;3;3;3;3;2;2;3;2;2;3;3;2;2;3;2;3;1;2;3;3;3;3;3;2;3;3;3;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;6;0;0;6;4;0;6;6;15;14;8;8;7;6;0;14;7;15;6;6;25;18;18;15;15;18;17;16;16;15;11;16;16;15;15;15;26
124;heuristic;29;988000;2;2;3;1;2;3;3;3;3;3;3;3;1;3;3;3;2;1;1;3;1;3;3;3;3;3;3;3;3;3;2;3;2;3;2;2;3;3;1;3;3;3;3;2;3;3;2;3;3;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;6;0;7;10;15;10;5;9;10;10;9;7;5;10;16;18;15;10;10;21;19;20;16;19;19;20;19;15;15;10;10;10;18;11;29
